3.931726329028606415e-03,7.182443048804998398e-03,4.084552638232707977e-03,9.848012328147888184e-01
7.056992035359144211e-03,1.638386957347393036e-02,3.976055420935153961e-03,9.725831151008605957e-01
3.954174928367137909e-03,5.571111571043729782e-03,4.831502737943083048e-04,9.899915456771850586e-01
1.278149057179689407e-02,2.150075882673263550e-01,5.433348473161458969e-03,7.667775750160217285e-01
1.604169490747153759e-03,9.645471572875976562e-01,5.229912349022924900e-04,3.332569822669029236e-02
5.968121346086263657e-03,3.522723019123077393e-01,2.398361684754490852e-03,6.393612623214721680e-01
4.552850499749183655e-03,1.903084106743335724e-02,5.464282818138599396e-03,9.709520339965820312e-01
7.500692270696163177e-03,2.214344404637813568e-02,6.450233981013298035e-03,9.639055728912353516e-01
9.417349845170974731e-02,3.395577371120452881e-01,2.670300006866455078e-01,2.992387712001800537e-01
2.373849973082542419e-03,1.211321726441383362e-02,1.620769849978387356e-03,9.838922023773193359e-01
4.580369964241981506e-02,3.429441526532173157e-02,5.869763493537902832e-01,3.329254984855651855e-01
6.460472010076045990e-03,1.283007301390171051e-02,1.907987054437398911e-03,9.788015484809875488e-01
3.259314224123954773e-02,2.975043654441833496e-01,4.902445524930953979e-02,6.208781003952026367e-01
2.364962100982666016e-01,1.347761303186416626e-01,3.287601843476295471e-02,5.958516597747802734e-01
3.253997769206762314e-03,3.651603758335113525e-01,5.882228724658489227e-03,6.257033944129943848e-01
2.059281244874000549e-02,2.359209954738616943e-01,6.267454475164413452e-02,6.808115839958190918e-01
4.551231395453214645e-03,9.513874650001525879e-01,1.566502149216830730e-03,4.249479621648788452e-02
8.195318281650543213e-03,1.294284686446189880e-02,2.048711292445659637e-02,9.583747386932373047e-01
4.941507801413536072e-02,2.731454074382781982e-01,9.260753542184829712e-02,5.848318934440612793e-01
2.177137508988380432e-02,5.296050310134887695e-01,9.772549383342266083e-03,4.388509988784790039e-01
1.008763629943132401e-02,9.943020530045032501e-03,1.855979789979755878e-03,9.781133532524108887e-01
3.235657885670661926e-02,8.868622779846191406e-02,7.577570080757141113e-01,1.212001889944076538e-01
9.872727096080780029e-03,5.609319196082651615e-04,3.818946424871683121e-04,9.891844987869262695e-01
9.296627715229988098e-03,8.542927098460495472e-04,1.161633059382438660e-03,9.886875152587890625e-01
1.821820624172687531e-02,6.006794050335884094e-02,2.807059558108448982e-03,9.189067482948303223e-01
1.090993639081716537e-02,1.969283632934093475e-02,2.401286037638783455e-03,9.669960141181945801e-01
4.342388361692428589e-02,4.209296107292175293e-01,2.951440215110778809e-02,5.061321258544921875e-01
1.300035230815410614e-02,7.108041644096374512e-01,3.135510720312595367e-03,2.730598747730255127e-01
1.057582348585128784e-02,3.158748447895050049e-01,2.478989772498607635e-03,6.710702776908874512e-01
5.987902637571096420e-03,1.765536144375801086e-02,2.423679688945412636e-03,9.739330410957336426e-01
2.570565976202487946e-02,5.064992308616638184e-01,5.411215126514434814e-02,4.136829376220703125e-01
1.286420039832592010e-02,6.971830129623413086e-01,4.089627414941787720e-02,2.490565180778503418e-01
2.504621399566531181e-03,2.758063003420829773e-02,4.916620440781116486e-03,9.649981260299682617e-01
4.954568669199943542e-02,1.887102872133255005e-01,9.327134490013122559e-02,6.684727072715759277e-01
4.277578555047512054e-03,6.735926028341054916e-03,3.759945742785930634e-03,9.852265715599060059e-01
7.369967643171548843e-03,1.553577836602926254e-02,5.875102244317531586e-03,9.712191224098205566e-01
9.382371790707111359e-03,1.692355573177337646e-01,5.851441062986850739e-03,8.155305981636047363e-01
3.234757110476493835e-02,9.184197336435317993e-02,1.837459951639175415e-01,6.920644640922546387e-01
3.277243347838521004e-03,4.334201812744140625e-01,5.238737910985946655e-03,5.580638051033020020e-01
3.039181698113679886e-03,6.578144431114196777e-01,4.718043841421604156e-03,3.344283401966094971e-01
9.984290227293968201e-03,6.293963193893432617e-01,4.032002296298742294e-03,3.565873205661773682e-01
1.501529011875391006e-02,2.633910626173019409e-02,1.902641262859106064e-03,9.567428827285766602e-01
3.379126777872443199e-03,3.367950208485126495e-03,1.116441446356475353e-03,9.921364784240722656e-01
1.995209231972694397e-02,5.720288753509521484e-01,3.869976103305816650e-02,3.693192005157470703e-01
4.188431799411773682e-02,5.896503105759620667e-02,1.185188628733158112e-02,8.872988224029541016e-01
1.827008463442325592e-02,3.362000286579132080e-01,6.492050737142562866e-02,5.806093811988830566e-01
2.668200060725212097e-03,3.917697351425886154e-03,3.187003603670746088e-04,9.930953383445739746e-01
8.999714627861976624e-03,9.210869669914245605e-03,1.005985680967569351e-02,9.717295765876770020e-01
1.381896669045090675e-03,2.225599950179457664e-03,8.820915245451033115e-04,9.955104589462280273e-01
8.881765417754650116e-03,1.894055679440498352e-02,2.685686573386192322e-03,9.694920182228088379e-01
1.318163238465785980e-03,3.246770473197102547e-03,4.924907116219401360e-04,9.949426054954528809e-01
2.323762513697147369e-02,6.034882068634033203e-01,1.753522455692291260e-02,3.557389080524444580e-01
1.344372611492872238e-02,2.392912656068801880e-02,1.722349226474761963e-02,9.454036355018615723e-01
2.460355311632156372e-02,8.476740717887878418e-01,8.208603598177433014e-03,1.195137351751327515e-01
7.590858731418848038e-03,2.703761868178844452e-02,6.741364952176809311e-03,9.586301445960998535e-01
4.299299791455268860e-02,5.495233535766601562e-01,2.794516831636428833e-02,3.795384168624877930e-01
9.043385274708271027e-03,4.056333005428314209e-02,1.110906712710857391e-02,9.392842054367065430e-01
3.338881582021713257e-02,2.933599650859832764e-01,5.748365540057420731e-03,6.675028800964355469e-01
1.717051677405834198e-02,4.997391626238822937e-02,8.680608272552490234e-01,6.479474902153015137e-02
4.396743606775999069e-03,2.367440378293395042e-03,1.660485868342220783e-04,9.930697083473205566e-01
4.013031348586082458e-02,2.054958194494247437e-01,5.393158197402954102e-01,2.150579839944839478e-01
6.745807826519012451e-03,7.889170199632644653e-02,4.179784562438726425e-03,9.101827144622802734e-01
3.341539949178695679e-02,3.880026638507843018e-01,1.522482093423604965e-02,5.633571147918701172e-01
1.844746991991996765e-02,3.293254971504211426e-01,3.417286276817321777e-02,6.180541515350341797e-01
5.658041220158338547e-03,6.094211935997009277e-01,4.229349642992019653e-02,3.426273465156555176e-01
7.343894988298416138e-02,3.681629300117492676e-01,1.506205648183822632e-02,5.433360934257507324e-01
3.759397426620125771e-03,3.093786770477890968e-03,3.154332283884286880e-03,9.899924397468566895e-01
9.338151663541793823e-03,3.622873499989509583e-02,3.603903576731681824e-03,9.508292078971862793e-01
1.896914839744567871e-02,7.559963464736938477e-01,4.765575751662254333e-02,1.773787438869476318e-01
3.836555778980255127e-02,2.202538847923278809e-01,4.711360335350036621e-01,2.702445685863494873e-01
9.175337851047515869e-03,5.265086889266967773e-02,3.255034331232309341e-03,9.349187612533569336e-01
4.798399750143289566e-03,1.260489807464182377e-03,3.398545086383819580e-04,9.936012625694274902e-01
1.912717521190643311e-02,2.037546783685684204e-02,1.389121171087026596e-02,9.466061592102050781e-01
2.198445843532681465e-03,2.829805761575698853e-02,3.233750350773334503e-03,9.662697315216064453e-01
1.539214141666889191e-02,9.891660511493682861e-02,1.319830678403377533e-02,8.724929690361022949e-01
1.300603989511728287e-02,1.183291971683502197e-01,5.125162377953529358e-02,8.174132108688354492e-01
4.886228591203689575e-02,4.773586615920066833e-02,7.745265215635299683e-02,8.259492516517639160e-01
2.323415130376815796e-02,4.260360598564147949e-01,1.807378977537155151e-02,5.326559543609619141e-01
4.971825052052736282e-03,9.616406750865280628e-04,1.749580027535557747e-03,9.923169612884521484e-01
1.142804697155952454e-02,1.066393777728080750e-01,6.561032962054014206e-03,8.753715157508850098e-01
7.578243967145681381e-03,7.180991768836975098e-02,3.559917211532592773e-03,9.170519709587097168e-01
1.205489691346883774e-02,4.833975434303283691e-01,7.001257035881280899e-03,4.975463151931762695e-01
1.305677648633718491e-02,4.795498251914978027e-01,1.006112992763519287e-02,4.973323345184326172e-01
1.725567877292633057e-02,2.974090725183486938e-02,4.258179571479558945e-03,9.487452507019042969e-01
1.120770443230867386e-02,3.231938183307647705e-02,1.140686497092247009e-02,9.450659751892089844e-01
2.408696105703711510e-03,1.705945841968059540e-02,1.842453959397971630e-03,9.786893725395202637e-01
1.087562553584575653e-02,7.103939056396484375e-01,1.697701215744018555e-02,2.617534399032592773e-01
2.950853481888771057e-02,5.166374444961547852e-01,7.543806731700897217e-02,3.784159719944000244e-01
5.540999583899974823e-03,3.415471687912940979e-02,2.454155823215842247e-03,9.578500986099243164e-01
4.089668765664100647e-02,3.722388446331024170e-01,1.922487914562225342e-01,3.946157097816467285e-01
1.990891993045806885e-02,1.153809670358896255e-02,2.293383004143834114e-03,9.662595987319946289e-01
3.875853866338729858e-02,8.723006397485733032e-02,6.920929998159408569e-02,8.048020601272583008e-01
1.403790060430765152e-02,7.589646428823471069e-02,8.979048579931259155e-03,9.010865688323974609e-01
1.017753779888153076e-02,4.087539017200469971e-01,1.684012124314904213e-03,5.793845653533935547e-01
9.059838950634002686e-03,6.724563837051391602e-01,6.880113855004310608e-03,3.116037249565124512e-01
1.886644586920738220e-02,8.104579895734786987e-02,8.188478350639343262e-01,8.123993873596191406e-02
1.561812404543161392e-02,1.348741948604583740e-01,2.340027242898941040e-01,6.155049800872802734e-01
1.315558236092329025e-02,5.766242742538452148e-01,1.268524974584579468e-01,2.833675742149353027e-01
4.131869673728942871e-01,5.064807459712028503e-02,1.661050021648406982e-01,3.700599074363708496e-01
2.338072843849658966e-02,1.371773984283208847e-02,5.744271911680698395e-03,9.571573138236999512e-01
1.510068587958812714e-02,2.051135301589965820e-01,1.457105111330747604e-02,7.652146816253662109e-01
1.048178877681493759e-02,6.586427688598632812e-01,2.007612213492393494e-02,3.107992708683013916e-01
1.335881557315587997e-02,2.584567666053771973e-01,7.699871063232421875e-02,6.511856913566589355e-01
1.353069487959146500e-02,7.244635224342346191e-01,5.025271326303482056e-03,2.569805383682250977e-01
1.241221674717962742e-03,9.027342312037944794e-03,2.043472137302160263e-03,9.876880049705505371e-01
5.037050694227218628e-03,8.270170688629150391e-01,3.689848119392991066e-03,1.642559766769409180e-01
1.993303187191486359e-02,4.114528000354766846e-01,7.856030948460102081e-03,5.607581734657287598e-01
3.060929710045456886e-03,7.243337631225585938e-01,3.825822845101356506e-03,2.687795460224151611e-01
2.576378732919692993e-02,5.553044676780700684e-01,1.179957110434770584e-02,4.071322381496429443e-01
1.734680682420730591e-02,3.333097696304321289e-01,1.040721684694290161e-01,5.452712774276733398e-01
3.182529937475919724e-03,1.834733225405216217e-02,9.271690621972084045e-03,9.691984057426452637e-01
1.927299797534942627e-02,1.625655889511108398e-01,2.082453668117523193e-02,7.973369359970092773e-01
1.325251650996506214e-03,1.522883679717779160e-02,8.450759341940283775e-04,9.826008677482604980e-01
4.334645811468362808e-03,8.365510031580924988e-03,2.123367041349411011e-03,9.851764440536499023e-01
1.147875655442476273e-02,7.277436852455139160e-01,3.880353877320885658e-03,2.568972706794738770e-01
1.358736213296651840e-02,4.211394116282463074e-02,1.194553896784782410e-01,8.248433470726013184e-01
4.681601654738187790e-03,4.895311780273914337e-03,1.956777647137641907e-03,9.884662628173828125e-01
3.690337296575307846e-03,3.266989253461360931e-03,1.144476467743515968e-03,9.918981790542602539e-01
1.748117269016802311e-03,9.502341970801353455e-03,3.323773562442511320e-04,9.884170889854431152e-01
2.714579226449131966e-03,2.063883002847433090e-03,1.160161686129868031e-03,9.940614104270935059e-01
3.356392681598663330e-02,3.153337836265563965e-01,2.340732514858245850e-01,4.170290529727935791e-01
5.387472920119762421e-03,9.172037988901138306e-02,1.196542195975780487e-02,8.909267187118530273e-01
2.913736505433917046e-03,7.798797450959682465e-04,5.817977362312376499e-04,9.957245588302612305e-01
3.496532794088125229e-03,1.357823237776756287e-02,2.540100598707795143e-03,9.803851842880249023e-01
1.086514536291360855e-02,2.129282206296920776e-01,6.862482521682977676e-03,7.693440914154052734e-01
1.782942749559879303e-02,4.576731100678443909e-02,4.330824129283428192e-03,9.320724010467529297e-01
1.340535283088684082e-02,7.679429650306701660e-01,1.624155417084693909e-02,2.024101614952087402e-01
4.409031569957733154e-02,1.043623089790344238e-01,5.647398829460144043e-01,2.868074774742126465e-01
2.309003844857215881e-02,2.246955409646034241e-02,2.248534001410007477e-03,9.521919488906860352e-01
1.443111151456832886e-02,1.505142301321029663e-01,3.984010312706232071e-03,8.310706615447998047e-01
9.471757709980010986e-02,7.665938884019851685e-02,9.974412620067596436e-02,7.288788557052612305e-01
3.895880421623587608e-03,1.477683633565902710e-01,4.296144470572471619e-03,8.440395593643188477e-01
7.164859678596258163e-03,4.602627363055944443e-03,2.141639590263366699e-03,9.860908985137939453e-01
8.457728661596775055e-03,7.238847613334655762e-01,1.660893112421035767e-02,2.510485649108886719e-01
9.918743744492530823e-03,5.291717648506164551e-01,1.590008474886417389e-02,4.450094699859619141e-01
9.954330511391162872e-03,5.993876457214355469e-01,2.432297170162200928e-02,3.663350641727447510e-01
4.173608496785163879e-02,2.938714809715747833e-02,4.833920300006866455e-02,8.805375099182128906e-01
1.449832227081060410e-02,9.101032465696334839e-02,1.718216761946678162e-02,8.773092031478881836e-01
3.454660624265670776e-02,4.362147450447082520e-01,4.811702296137809753e-02,4.811215996742248535e-01
1.512689795345067978e-02,2.634480036795139313e-02,1.413707528263330460e-02,9.443912506103515625e-01
6.576175801455974579e-03,9.517240524291992188e-02,5.254770629107952118e-03,8.929966688156127930e-01
2.799120172858238220e-02,7.994103431701660156e-02,2.314811348915100098e-01,6.605867147445678711e-01
3.471722593531012535e-03,1.181834843009710312e-02,5.526355234906077385e-04,9.841572642326354980e-01
1.219757273793220520e-02,7.116444110870361328e-01,3.383898735046386719e-02,2.423189729452133179e-01
1.214745361357927322e-02,2.559878528118133545e-01,7.487326860427856445e-03,7.243773937225341797e-01
2.497809752821922302e-02,7.547405958175659180e-01,6.203940603882074356e-03,2.140774726867675781e-01
2.784566767513751984e-02,7.853620648384094238e-01,3.246825188398361206e-03,1.835454255342483521e-01
1.756628602743148804e-02,5.293073058128356934e-01,7.425346877425909042e-03,4.457010626792907715e-01
1.221243571490049362e-02,1.973195187747478485e-02,1.092830207198858261e-02,9.571272730827331543e-01
3.552403533831238747e-03,3.807972744107246399e-02,6.403455510735511780e-03,9.519644379615783691e-01
8.464250713586807251e-03,8.574988692998886108e-02,2.382517047226428986e-02,8.819607496261596680e-01
7.012449949979782104e-02,9.751071035861968994e-02,1.529247965663671494e-02,8.170722723007202148e-01
4.987589782103896141e-04,3.341394010931253433e-03,3.711741301231086254e-04,9.957886338233947754e-01
4.697361961007118225e-03,1.150366617366671562e-03,1.074980013072490692e-03,9.930772781372070312e-01
2.591979876160621643e-02,1.023189872503280640e-01,2.622821182012557983e-02,8.455330133438110352e-01
1.267611421644687653e-02,3.668090999126434326e-01,3.215973451733589172e-02,5.883550643920898438e-01
7.333642840385437012e-01,4.008227959275245667e-02,3.473860910162329674e-03,2.230795919895172119e-01
7.087583541870117188e-01,2.302175760269165039e-02,2.686874009668827057e-03,2.655330300331115723e-01
8.424738049507141113e-01,3.186572715640068054e-02,3.205189714208245277e-03,1.224553063511848450e-01
8.024842739105224609e-01,4.465074744075536728e-03,2.066257642582058907e-03,1.909844279289245605e-01
7.591544650495052338e-03,3.928917646408081055e-01,8.390329778194427490e-03,5.911263823509216309e-01
6.774125155061483383e-03,8.085629940032958984e-01,2.833961509168148041e-03,1.818289011716842651e-01
3.055230341851711273e-02,3.866863995790481567e-02,5.614369362592697144e-02,8.746353983879089355e-01
2.414774149656295776e-02,2.733707055449485779e-02,6.203209049999713898e-03,9.423119425773620605e-01
3.492384450510144234e-03,7.318973541259765625e-01,6.396970711648464203e-03,2.582132220268249512e-01
1.015004515647888184e-02,9.656037203967571259e-03,8.829077705740928650e-03,9.713648557662963867e-01
1.013361886143684387e-01,3.324469327926635742e-01,2.091484703123569489e-02,5.453019738197326660e-01
6.143709644675254822e-03,1.911307685077190399e-02,1.059736963361501694e-02,9.641458392143249512e-01
8.997668512165546417e-03,7.034780979156494141e-01,1.249971799552440643e-02,2.750245034694671631e-01
6.226424593478441238e-03,7.859218716621398926e-01,1.052941102534532547e-02,1.973223090171813965e-01
9.680722840130329132e-03,2.678047120571136475e-01,7.458607200533151627e-03,7.150559425354003906e-01
1.575430296361446381e-02,4.495434463024139404e-01,4.111351817846298218e-02,4.935887455940246582e-01
3.617873489856719971e-01,8.011993020772933960e-03,2.502580638974905014e-03,6.276981234550476074e-01
1.788034290075302124e-02,2.812273502349853516e-01,8.922033943235874176e-03,6.919701695442199707e-01
1.343657635152339935e-02,9.683459252119064331e-02,7.736992090940475464e-03,8.819918036460876465e-01
5.695951171219348907e-03,2.206378430128097534e-02,9.322695434093475342e-03,9.629176259040832520e-01
4.349838197231292725e-01,1.583101302385330200e-01,1.012682635337114334e-02,3.965791761875152588e-01
2.979432791471481323e-02,2.963928580284118652e-01,1.197483204305171967e-02,6.618379950523376465e-01
2.999952621757984161e-02,1.850207000970840454e-01,8.758652210235595703e-02,6.973931789398193359e-01
3.290817374363541603e-03,5.597893148660659790e-03,3.388975746929645538e-03,9.877222776412963867e-01
2.082738280296325684e-02,1.035741716623306274e-01,3.691300004720687866e-02,8.386854529380798340e-01
1.067833900451660156e-01,1.856952160596847534e-01,2.955704741179943085e-02,6.779643297195434570e-01
2.022891119122505188e-02,4.461041092872619629e-02,8.516356945037841797e-01,8.352497965097427368e-02
9.708208031952381134e-03,5.123771429061889648e-01,3.677733708173036575e-03,4.742369055747985840e-01
1.308883260935544968e-02,6.827282905578613281e-01,5.456172302365303040e-02,2.496211379766464233e-01
1.807708665728569031e-02,2.850002609193325043e-02,2.347313566133379936e-03,9.510755538940429688e-01
3.120945394039154053e-02,4.277041852474212646e-01,5.362205207347869873e-02,4.874643385410308838e-01
5.876775365322828293e-03,8.518179655075073242e-01,5.770249757915735245e-03,1.365349888801574707e-01
1.015622355043888092e-02,1.985628902912139893e-02,9.673804044723510742e-03,9.603136777877807617e-01
9.966127574443817139e-03,1.005188971757888794e-01,6.056204438209533691e-02,8.289529681205749512e-01
1.280417758971452713e-02,1.159190610051155090e-01,1.683614333160221577e-03,8.695932030677795410e-01
4.417811520397663116e-03,1.351912226527929306e-02,9.069853695109486580e-04,9.811561107635498047e-01
2.117364667356014252e-02,4.508244991302490234e-01,3.085507079958915710e-02,4.971467554569244385e-01
9.747907519340515137e-03,2.318336665630340576e-01,2.563566202297806740e-03,7.558548450469970703e-01
2.714176476001739502e-02,7.855687290430068970e-02,6.460525561124086380e-03,8.878408670425415039e-01
2.414393005892634392e-03,6.446070037782192230e-03,1.182710286229848862e-03,9.899567961692810059e-01
4.004815593361854553e-03,2.364335814490914345e-03,8.495737565681338310e-04,9.927813410758972168e-01
5.444755777716636658e-03,9.866252541542053223e-02,6.905561313033103943e-03,8.889871239662170410e-01
1.485656294971704483e-02,7.892767190933227539e-01,7.940094172954559326e-02,1.164657920598983765e-01
1.067414134740829468e-02,1.925593242049217224e-02,1.021129079163074493e-02,9.598586559295654297e-01
1.186990458518266678e-02,6.621985137462615967e-02,6.770789157599210739e-03,9.151394963264465332e-01
9.064171463251113892e-03,1.020581349730491638e-01,8.501941338181495667e-03,8.803756833076477051e-01
5.560638383030891418e-03,5.303828045725822449e-03,1.168987830169498920e-03,9.879665970802307129e-01
1.115102134644985199e-02,5.066596437245607376e-03,8.856025524437427521e-03,9.749264121055603027e-01
3.678571432828903198e-02,6.787287592887878418e-01,2.071179077029228210e-02,2.637737691402435303e-01
2.880223654210567474e-02,2.601818442344665527e-01,2.343959957361221313e-01,4.766199290752410889e-01
7.079143822193145752e-02,8.263896405696868896e-02,3.792828917503356934e-01,4.672866761684417725e-01
3.309819102287292480e-02,3.227327466011047363e-01,1.721258312463760376e-01,4.720432162284851074e-01
1.088570207357406616e-01,3.111678548157215118e-02,1.172612607479095459e-02,8.482999801635742188e-01
5.245291069149971008e-02,5.109777301549911499e-02,2.121585011482238770e-01,6.842908263206481934e-01
1.685984549112617970e-03,5.955995991826057434e-03,1.717199222184717655e-03,9.906408190727233887e-01
3.454065299592912197e-04,1.211431008414365351e-04,3.995471925009042025e-04,9.991338849067687988e-01
1.359734218567609787e-03,5.161810666322708130e-03,1.090882113203406334e-03,9.923875331878662109e-01
5.018627736717462540e-03,8.557294607162475586e-01,2.133916597813367844e-03,1.371179074048995972e-01
4.142191261053085327e-02,3.723412156105041504e-01,2.032417431473731995e-02,5.659126639366149902e-01
5.948923528194427490e-02,2.232129871845245361e-01,3.595743700861930847e-02,6.813403367996215820e-01
1.978669688105583191e-02,2.145030908286571503e-02,8.204864338040351868e-03,9.505581259727478027e-01
2.613467164337635040e-02,6.556941568851470947e-02,1.986331790685653687e-01,7.096627354621887207e-01
4.633625224232673645e-02,1.272510588169097900e-01,2.285993248224258423e-01,5.978133678436279297e-01
2.254855073988437653e-02,2.542765140533447266e-01,5.899068713188171387e-02,6.641842126846313477e-01
1.492391806095838547e-02,1.530098766088485718e-01,5.651600658893585205e-02,7.755501866340637207e-01
6.352768838405609131e-02,1.863387972116470337e-01,2.932364866137504578e-02,7.208098769187927246e-01
5.063979420810937881e-03,1.285273116081953049e-02,1.364392577670514584e-03,9.807189702987670898e-01
8.262598887085914612e-03,5.782020688056945801e-01,3.300895914435386658e-02,3.805263042449951172e-01
1.771029457449913025e-02,9.004062414169311523e-01,1.041036192327737808e-02,7.147307693958282471e-02
1.815553940832614899e-02,6.622609496116638184e-02,1.958141103386878967e-02,8.960369229316711426e-01
1.841052435338497162e-02,3.032379597425460815e-02,1.821712218225002289e-02,9.330484867095947266e-01
1.869090460240840912e-02,1.075426712632179260e-01,4.258996620774269104e-02,8.311764001846313477e-01
2.032421343028545380e-02,3.125016391277313232e-01,4.194162786006927490e-01,2.477579116821289062e-01
9.886389598250389099e-03,8.312683552503585815e-03,6.905907299369573593e-03,9.748950004577636719e-01
5.595103278756141663e-02,2.709595263004302979e-01,1.595063507556915283e-01,5.135830640792846680e-01
2.325053326785564423e-02,9.392488002777099609e-02,2.453090157359838486e-03,8.803715705871582031e-01
5.364103242754936218e-02,1.834774166345596313e-01,1.181462258100509644e-01,6.447353363037109375e-01
6.031981669366359711e-03,4.074843972921371460e-02,1.530242711305618286e-02,9.379171133041381836e-01
1.737033203244209290e-02,3.485866263508796692e-02,4.980374593287706375e-03,9.427906274795532227e-01
6.857438012957572937e-03,5.158077478408813477e-01,9.747481904923915863e-03,4.675872623920440674e-01
1.168242190033197403e-02,8.346900939941406250e-01,1.597241684794425964e-02,1.376550644636154175e-01
2.450848929584026337e-02,3.004245087504386902e-02,5.662395618855953217e-03,9.397866725921630859e-01
